Source	Target	@mention	Retweet	Weight
2_79105724389m62	720m1971071t71mt_791		1	1
214~_9715157271'8	720m1971071t71mt_791		1	1
2m572721_97118141	720m1971071t71mt_791		1	1
2m1971~	720m1971071t71mt_791		1	1
20_7915171'82213	720m1971071t71mt_791		1	1
202072181457231572	720m1971071t71mt_791		1	1
204572_95723572311572	720m1971071t71mt_791		1	1
204572t_7915724'88909	720m1971071t71mt_791		1	1
20517181471572_917199	720m1971071t71mt_791		1	1
2490_94516262_791_79172	720m1971071t71mt_791		1	1
207195724_7910_9517115	720m1971071t71mt_791		1	1
20_9_791'872717162097	720m1971071t71mt_791		1	1
20_9_7915m131315	720m1971071t71mt_791		1	1
20_9_791m572372311711	720m1971071t71mt_791		1	1
2_140	720m1971071t71mt_791		1	1
2_913181572177	720m1971071t71mt_791		1	1
2m7115372m572_7913471	720m1971071t71mt_791		1	1
2m714531m621717210	720m1971071t71mt_791		1	1
28957271_917	720m1971071t71mt_791		1	1
244431314	720m1971071t71mt_791		1	1
~'8310~1t57240	720m1971071t71mt_791		1	1
~5721171572m11	720m1971071t71mt_791		1	1
~5721t31714m171_9m5724	720m1971071t71mt_791		1	1
~572m1m13153	720m1971071t71mt_791		1	1
~5727113171_9m172_791131311	720m1971071t71mt_791		1	1
~572_9_9197153103	720m1971071t71mt_791		1	1
~572_9_9197195723131572_9	720m1971071t71mt_791		1	1
~572_9_91971625721389111	720m1971071t71mt_791		1	1
~572_9714571044	720m1971071t71mt_791		1	1
~572t'83897171814814149071	720m1971071t71mt_791		1	1
~572t1572t081453	720m1971071t71mt_791		1	1
~572t51531'8'8'8'8'8	720m1971071t71mt_791		1	1
~572t~572tm71572_791	720m1971071t71mt_791		1	1
~572457211'83895727155723891	720m1971071t71mt_791		1	1
~57271571131	720m1971071t71mt_791		1	1
~57271814572715537138917131	720m1971071t71mt_791		1	1
~5727131572'8'8'8'816	720m1971071t71mt_791		1	1
~5727131572'80_791_791_791	720m1971071t71mt_791		1	1
~5727131572'5169	720m1971071t71mt_791		1	1
~5727131456249_957271_9	720m1971071t71mt_791		1	1
~57271_957271_9_79117171	720m1971071t71mt_791		1	1
~9310811572310t1'	720m1971071t71mt_791		1	1
~4571t_7915724572m572715724	720m1971071t71mt_791		1	1
~131711572~13131m5724	720m1971071t71mt_791		1	1
~131_9171389m_9t572814	720m1971071t71mt_791		1	1
~131_9171717171'8'8'8'8	720m1971071t71mt_791		1	1
~131_9111~~	720m1971071t71mt_791		1	1
~131_91711~71	720m1971071t71mt_791		1	1
~1897190	720m1971071t71mt_791		1	1
~151717125t17197	720m1971071t71mt_791		1	1
~14351'87157272_791_791	720m1971071t71mt_791		1	1
~1435171515727198	720m1971071t71mt_791		1	1
~18114m72_7911	720m1971071t71mt_791		1	1
~171t149311	720m1971071t71mt_791		1	1
~171t05724710m471_9	720m1971071t71mt_791		1	1
~389572m4t4171699	720m1971071t71mt_791		1	1
~_79157240814311389149	720m1971071t71mt_791		1	1
~1m51713134794665	720m1971071t71mt_791		1	1
~1m53471	720m1971071t71mt_791		1	1
~18972181131	720m1971071t71mt_791		1	1
~14389_9t18114'4	720m1971071t71mt_791		1	1
~~72081171	720m1971071t71mt_791		1	1
~4072~~4072~345723131	720m1971071t71mt_791		1	1
~711_9_9t15140	720m1971071t71mt_791		1	1
~tm7200	720m1971071t71mt_791		1	1
~m7134~0712572_7915724	720m1971071t71mt_791		1	1
~71315723171472_79198	720m1971071t71mt_791		1	1
~71311'8_9_791162_791572719	720m1971071t71mt_791		1	1
~3149311	720m1971071t71mt_791		1	1
31572~57281431572~572'401	720m1971071t71mt_791		1	1
315724572171535724~_9'8	720m1971071t71mt_791		1	1
31572717113572_957271_9_79111	720m1971071t71mt_791		1	1
31572m71372_9t7100	720m1971071t71mt_791		1	1
31572m71151347203111'	720m1971071t71mt_791		1	1
31572m717134_97113	720m1971071t71mt_791		1	1
3113891t57157271914	720m1971071t71mt_791		1	1
311389_931m4389_9_791157271t	720m1971071t71mt_791		1	1
31253157234171181171572	720m1971071t71mt_791		1	1
311711572'81_9'851572_9t	720m1971071t71mt_791		1	1
317171451'854	720m1971071t71mt_791		1	1
317171171t'000	720m1971071t71mt_791		1	1
3171317138904'8	720m1971071t71mt_791		1	1
311417204_914t140	720m1971071t71mt_791		1	1
311419814071571	720m1971071t71mt_791		1	1
311451257272181190	720m1971071t71mt_791		1	1
3114131062130914	720m1971071t71mt_791		1	1
31814t94003	720m1971071t71mt_791		1	1
7113190m0'83	720m1971071t71mt_791		1	1
711317171_91389_791	720m1971071t71mt_791		1	1
7118171572m1711381400	720m1971071t71mt_791		1	1
7118171072~_997	720m1971071t71mt_791		1	1
3131572m57231081171711	720m1971071t71mt_791		1	1
31031572'85722	720m1971071t71mt_791		1	1
31031711620627410	720m1971071t71mt_791		1	1
310_9171315724171	720m1971071t71mt_791		1	1
310811'8'8572711531572	720m1971071t71mt_791		1	1
3108115151'018	720m1971071t71mt_791		1	1
31081191_9417111	720m1971071t71mt_791		1	1
310811_791572714555371	720m1971071t71mt_791		1	1
31_951310814814	720m1971071t71mt_791		1	1
31m1_9'8t53572717110	720m1971071t71mt_791		1	1
31m~454671	720m1971071t71mt_791		1	1
31m31m'89472116	720m1971071t71mt_791		1	1
31890_9'8~404648	720m1971071t71mt_791		1	1
31m457272_791172~~389t	720m1971071t71mt_791		1	1
31m41571114	720m1971071t71mt_791		1	1
m'88141714572491'83	720m1971071t71mt_791		1	1
m57272~14351m57211'	720m1971071t71mt_791		1	1
m5727247204341	720m1971071t71mt_791		1	1
m5729951201_7915729951	720m1971071t71mt_791		1	1
m5729171141'86245~	720m1971071t71mt_791		1	1
m5729140389m72_7911	720m1971071t71mt_791		1	1
m57291_904389178	720m1971071t71mt_791		1	1
m57291_904389531572457271	720m1971071t71mt_791		1	1
m5729_9'8_972_79117131171	720m1971071t71mt_791		1	1
m572971_904711~1	720m1971071t71mt_791		1	1
m57238938951'840131814131	720m1971071t71mt_791		1	1
m572_791171m0389_79171531	720m1971071t71mt_791		1	1
m572_791711572207197	720m1971071t71mt_791		1	1
m572157231m38957271	720m1971071t71mt_791		1	1
m5721572717157246	720m1971071t71mt_791		1	1
m572171157295531	720m1971071t71mt_791		1	1
m572~'82047117	720m1971071t71mt_791		1	1
m572~151572'82572721	720m1971071t71mt_791		1	1
m572711572_79171172_791572719_9	720m1971071t71mt_791		1	1
m572711~572715721	720m1971071t71mt_791		1	1
m5723131'8814m472t104	720m1971071t71mt_791		1	1
m572317214	720m1971071t71mt_791		1	1
m5724957214'871572m17113	720m1971071t71mt_791		1	1
m53171_93157271_9	720m1971071t71mt_791		1	1
m5724m13181572497157291'8	720m1971071t71mt_791		1	1
m572713890t313894	720m1971071t71mt_791		1	1
m57271115'871181572_9	720m1971071t71mt_791		1	1
m572711572'838909957271914	720m1971071t71mt_791		1	1
m572711572'8m071572389572_9	720m1971071t71mt_791		1	1
m572711572372m11'8	720m1971071t71mt_791		1	1
m5727115724572_9572m7245	720m1971071t71mt_791		1	1
m572711157238945_791	720m1971071t71mt_791		1	1
m5727114530431171	720m1971071t71mt_791		1	1
m5727110953157241711	720m1971071t71mt_791		1	1
m572711_957214136'5	720m1971071t71mt_791		1	1
m572711_9_9537238971572721	720m1971071t71mt_791		1	1
m57271710'8m57272	720m1971071t71mt_791		1	1
m57271t14572_791071531	720m1971071t71mt_791		1	1
m5727171'8_7911311413	720m1971071t71mt_791		1	1
m5727171m5723893897198	720m1971071t71mt_791		1	1
m572_9_9_79157272711	720m1971071t71mt_791		1	1
m57271715372'8_98	720m1971071t71mt_791		1	1
m5727171'8m_791_791	720m1971071t71mt_791		1	1
m724572t_791714	720m1971071t71mt_791		1	1
m720572t_97	720m1971071t71mt_791		1	1
m15723895724572_9_791572814814171	720m1971071t71mt_791		1	1
m13895724531'10	720m1971071t71mt_791		1	1
m13895727149714	720m1971071t71mt_791		1	1
m131457249171_914	720m1971071t71mt_791		1	1
m171m5721920531572'8	720m1971071t71mt_791		1	1
m171711t_9572472_79113	720m1971071t71mt_791		1	1
m814041904	720m1971071t71mt_791		1	1
m1572'8m34'8	720m1971071t71mt_791		1	1
m1572389m31310	720m1971071t71mt_791		1	1
m157231572434	720m1971071t71mt_791		1	1
m172_791572131572413131_997	720m1971071t71mt_791		1	1
m172_7911313171t1815724	720m1971071t71mt_791		1	1
m1389m131'81t0'8'8	720m1971071t71mt_791		1	1
m1389m131m493572	720m1971071t71mt_791		1	1
m1~572131572m1~1136	720m1971071t71mt_791		1	1
m1~57271315372'817'8	720m1971071t71mt_791		1	1
m1~1717157238	720m1971071t71mt_791		1	1
m131311710331572m7114	720m1971071t71mt_791		1	1
m1313171m7241313171'8	720m1971071t71mt_791		1	1
m171m572194	720m1971071t71mt_791		1	1
m1714572'840	720m1971071t71mt_791		1	1
m1_9_97217210	720m1971071t71mt_791		1	1
m1_9_9710_91'8'017	720m1971071t71mt_791		1	1
m1t371'81_931572_9	720m1971071t71mt_791		1	1
m257271m14945371	720m1971071t71mt_791		1	1
890_9_9'444	720m1971071t71mt_791		1	1
m0_791572m19'8_90814171572	720m1971071t71mt_791		1	1
m0313171571389031711	720m1971071t71mt_791		1	1
m0457272m171171	720m1971071t71mt_791		1	1
m034333572715451	720m1971071t71mt_791		1	1
m034372_791_791~	720m1971071t71mt_791		1	1
m05171_572'838971	720m1971071t71mt_791		1	1
m49971_m71572913131572	720m1971071t71mt_791		1	1
m0711tm330'4	720m1971071t71mt_791		1	1
m__9t17172091	720m1971071t71mt_791		1	1
m71720571389720814814171	720m1971071t71mt_791		1	1
m_9'8m1434199	720m1971071t71mt_791		1	1
m_9362472	720m1971071t71mt_791		1	1
89_9~53724'711	720m1971071t71mt_791		1	1
m717118141572_99711572	720m1971071t71mt_791		1	1
4572131572	720m1971071t71mt_791		1	1
457247271_9m071140	720m1971071t71mt_791		1	1
457249072m71717130	720m1971071t71mt_791		1	1
4572t5727145_791531515	720m1971071t71mt_791		1	1
4572t572_9_791572_957249513890	720m1971071t71mt_791		1	1
4572t9m_791315337271	720m1971071t71mt_791		1	1
4572721710_9113	720m1971071t71mt_791		1	1
4572m417171	720m1971071t71mt_791		1	1
4572711711389171m0_9151	720m1971071t71mt_791		1	1
41572317153727104	720m1971071t71mt_791		1	1
41_7910m7143	720m1971071t71mt_791		1	1
41313171'8t_7911_m454	720m1971071t71mt_791		1	1
410438971454_9572m	720m1971071t71mt_791		1	1
471_971'8'881	720m1971071t71mt_791		1	1
347203115726204t130	720m1971071t71mt_791		1	1
34720311517138917104	720m1971071t71mt_791		1	1
3472031171m_9_913131'8'8	720m1971071t71mt_791		1	1
34720311t5721038971	720m1971071t71mt_791		1	1
349_7911071m	720m1971071t71mt_791		1	1
34~'8_791572817113131572	720m1971071t71mt_791		1	1
34~~1'8710_957290	720m1971071t71mt_791		1	1
34~~71815724'8	720m1971071t71mt_791		1	1
3445337234~071172	720m1971071t71mt_791		1	1
3471815724572m572715720	720m1971071t71mt_791		1	1
401m1311971m57216	720m1971071t71mt_791		1	1
4071t_79117144449	720m1971071t71mt_791		1	1
05171'8m572457	720m1971071t71mt_791		1	1
0_791_791_79172_791172_7911'8	720m1971071t71mt_791		1	1
0_7911_95313131572'840	720m1971071t71mt_791		1	1
0_7911t_9~7131572	720m1971071t71mt_791		1	1
0_791_9572m625721	720m1971071t71mt_791		1	1
0_791t_791572t_9~57213157264	720m1971071t71mt_791		1	1
03199171t71t451	720m1971071t71mt_791		1	1
0m3893895727114572	720m1971071t71mt_791		1	1
043171'85572_9172	720m1971071t71mt_791		1	1
0_9513131'82	720m1971071t71mt_791		1	1
081171t4m1	720m1971071t71mt_791		1	1
62'8627114t3572_9	720m1971071t71mt_791		1	1
6257213891315726271147271572	720m1971071t71mt_791		1	1
625721389189'1	720m1971071t71mt_791		1	1
6257249572'8389715724t	720m1971071t71mt_791		1	1
62572031572'8572318157217	720m1971071t71mt_791		1	1
62572t71172~15''85'	720m1971071t71mt_791		1	1
62572m7114537281572310_9389	720m1971071t71mt_791		1	1
625727172310m_9171	720m1971071t71mt_791		1	1
621711338917131'898	720m1971071t71mt_791		1	1
6217113710572t314	720m1971071t71mt_791		1	1
62_7915724_9t_7911t1723171	720m1971071t71mt_791		1	1
625171721t_791191531572	720m1971071t71mt_791		1	1
621472_7911m1711'8	720m1971071t71mt_791		1	1
620620389171572814814103	720m1971071t71mt_791		1	1
627171t04m1313131	720m1971071t71mt_791		1	1
6271147271_957231134721	720m1971071t71mt_791		1	1
6271714~m	720m1971071t71mt_791		1	1
62m71623113442572'84	720m1971071t71mt_791		1	1
_m4514389310	720m1971071t71mt_791		1	1
_m454572311'8	720m1971071t71mt_791		1	1
_m4445133311'894	720m1971071t71mt_791		1	1
715727272_791_79143	720m1971071t71mt_791		1	1
7157272_791'87113131171'8	720m1971071t71mt_791		1	1
7157272_791572131'837271031714	720m1971071t71mt_791		1	1
7157272_7911315m_79171315723891	720m1971071t71mt_791		1	1
7157272_791131m11698	720m1971071t71mt_791		1	1
7157214504'862062t572t0	720m1971071t71mt_791		1	1
7157249572313171_7911531572	720m1971071t71mt_791		1	1
7115172723727271m3	720m1971071t71mt_791		1	1
71171'81m13171	720m1971071t71mt_791		1	1
71141'891315724_9	720m1971071t71mt_791		1	1
71_79171172311m04_9	720m1971071t71mt_791		1	1
71172_7914081572_9~1	720m1971071t71mt_791		1	1
71131171'853116	720m1971071t71mt_791		1	1
71131171711723171	720m1971071t71mt_791		1	1
710_7915724'8_9814	720m1971071t71mt_791		1	1
710m5724'8572'881	720m1971071t71mt_791		1	1
710_912m71172	720m1971071t71mt_791		1	1
710_931715157244	720m1971071t71mt_791		1	1
7171717149_957271149572	720m1971071t71mt_791		1	1
71_962572727171	720m1971071t71mt_791		1	1
71m_9_7910t14	720m1971071t71mt_791		1	1
71715724'8721389131_9~1	720m1971071t71mt_791		1	1
7171314551572_9311713	720m1971071t71mt_791		1	1
71713125389_791m'856	720m1971071t71mt_791		1	1
_9'85723171_9_957238913171	720m1971071t71mt_791		1	1
_95353172_79114	720m1971071t71mt_791		1	1
_95729516249~51	720m1971071t71mt_791		1	1
_9572m'8m72~1511711	720m1971071t71mt_791		1	1
_9572m8143572717213104572	720m1971071t71mt_791		1	1
_9572m3894997171572t	720m1971071t71mt_791		1	1
_95728915491040	720m1971071t71mt_791		1	1
_9572m0572468	720m1971071t71mt_791		1	1
_957289131'8513103728	720m1971071t71mt_791		1	1
_957271572_791'8m15729119	720m1971071t71mt_791		1	1
_957271572_791'87119m04917	720m1971071t71mt_791		1	1
_957271515727171'815	720m1971071t71mt_791		1	1
_9572_9_971'8_971940	720m1971071t71mt_791		1	1
_957281531572_791'8457245372	720m1971071t71mt_791		1	1
_95728181431071'1	720m1971071t71mt_791		1	1
_95'819971	720m1971071t71mt_791		1	1
_915572_9t15724513131'84	720m1971071t71mt_791		1	1
_91_m0153572~171101	720m1971071t71mt_791		1	1
_9171389103103101'	720m1971071t71mt_791		1	1
_9_79153104'8513131572m71	720m1971071t71mt_791		1	1
_9_791531046211'0	720m1971071t71mt_791		1	1
_9_79157271~'895729'8	720m1971071t71mt_791		1	1
_9_79157244_9727101_9_95724t	720m1971071t71mt_791		1	1
_9_791131571t_791171572711	720m1971071t71mt_791		1	1
_9_7911344389_93727199	720m1971071t71mt_791		1	1
_9_79171mt'8314962_9	720m1971071t71mt_791		1	1
_9_791m81131'8	720m1971071t71mt_791		1	1
_91m62317171_791572~131	720m1971071t71mt_791		1	1
_92'80418	720m1971071t71mt_791		1	1
_9~7131171710_910	720m1971071t71mt_791		1	1
_9m1711462m62131	720m1971071t71mt_791		1	1
_9457271~71m57243890	720m1971071t71mt_791		1	1
_90'81m'85711	720m1971071t71mt_791		1	1
_90'88117171'84572717171	720m1971071t71mt_791		1	1
_908953372372m62513131	720m1971071t71mt_791		1	1
_9062_79153727117210m_9	720m1971071t71mt_791		1	1
_9062_7915727117210m_9'818	720m1971071t71mt_791		1	1
_9062_7911572214_91416	720m1971071t71mt_791		1	1
