Source	Target	@mention	retweet	Weight
guyjjackson	2tonstuns		1	1
guyjjackson	alexanderchow		1	1
guyjjackson	autumnfading		1	1
guyjjackson	drjillstein		4	4
guyjjackson	islandgalobama		1	1
guyjjackson	latestoutrage		1	1
guyjjackson	rpahl13		1	1
gvajr77	globalgrind		1	1
gwebb_15	tyleroakley		1	1
gwenelope	leahfhardy		1	1
gwynniepeg	katenash	1		1
gypsyspirit46	eileendefreest		1	1
h0gd0g	tracieeeeee		1	1
h10bomb	motherjones		1	1
h_fauz	rt_america		1	1
h_soov	futalors		1	1
haaiiiecat	cosmopolitan		1	1
haarveytster	politico		1	1
haeuni1	washingtonpost		1	1
hafaramon	reuters		1	1
hagardace	sensanders		1	1
hainsworthtv	bnn		1	1
hal_ryder	drjillstein		1	1
hal_ryder	nprpolitics		1	1
hal_ryder	politicususa		1	1
halcyon1776	jackposobiec		1	1
halsteadg048	commonguy123	1		1
hanchettjack1	foxbusiness		1	1
handbasket	sensanders		1	1
haniet1	puppymnkey		1	1
hannibunny2011	whileecoyote		1	1
hansbalmes	alexrossmusic	1		1
happyfeminist	jezebel		1	1
happysrvn	realdonaldtrump	1		1
happystalker	sarahksilverman	1		1
harkonen_1	telesurtv		1	1
harlanpeggy	abcpolitics		1	1
harlowjean10	davebernstein		1	1
harmon75a	a_greenberg		1	1
harmon75a	liz_nwll		1	1
haroldpastian	edwardnh	1		1
harrodhavers	politico	1		1
harryeskin	lolgop		1	1
harryisaacjr	mitchellvii	1		1
harryjoebanks34	funder		1	1
harryjoebanks34	truth_tweeters		1	1
hatmangooner	indy100		1	1
hauntb10	youtube	1		1
haus_of_kraus	guardian		1	1
havivahmsd5781	melicentbeyer1		1	1
hawaiianstyle4	justinjm1		1	1
hawaiianstyle4	kaivanshroff		1	1
hawk14000	trump__hitler	1		1
hawk_diesel	dineshdsouza		1	1
hazardmoha	futalors		1	1
hazelgianni	datalogictruth		1	1
hbbtruth	dineshdsouza		1	1
hcapeggy	alonsobarros		1	1
hcslodge4	yahoonews	1		1
hd_amazon	beautygiris		1	1
hdtubegrup	youtube	2		2
headofstateus	eiraj2107	1		1
headofstateus	walshfreedom	1		1
heaithyporn	beautygiris		1	1
healingwaterswc	pollhype	1		1
healthyhappysen	breitbartnews	1		1
healthymaryland	modrnhealthcr	1		1
heatherbosch	petermaer		1	1
heckaman_marc	drjillstein	1		1
heedthiswarning	den_down_unda	1		1
hego_aizea	lawsonbulk		1	1
hehe24small	norakay		1	1
heidi5969	irinnews		1	1
heinze_jenny	lawsonbulk		1	1
heinze_jenny	steventdennis		1	1
helenyg	indy100		1	1
helganaddaf	funder		1	1
helganaddaf	tschwider		1	1
helldoglover14	dinoyt		1	1
hellmkat23	huffpostpol	1		1
hellohappy_time	jezebel		1	1
hellomadz	rtothhendricks		1	1
hellotoxoplasma	kylegriffin1		1	1
hemmicksnicky	blsexualdizzee		1	1
henderlove	charles_gaba		1	1
henleyurban	mtracey		1	1
herbertholler	nycmayor		1	1
herbertstehberg	netanyahu	1		1
hermasa	voguemagazine		1	1
hernandez_a	brentinmock		1	1
hernandez_a	mdudas		1	1
heronymusdross	business		1	1
herrick_esther	daniellemuscato		1	1
herschelfink	jonathanchait		1	1
hersticannette	foxnews		1	1
herstorybyfaith	myboomatl	1		1
hetzbeweis	stopp_merkel		1	1
hexman2	cousinsyl		1	1
hexogennotsugar	fishbooom		1	1
hexogennotsugar	jerryquickley		1	1
hexogennotsugar	magger		1	1
hexogennotsugar	politicalglutto		1	1
hexomaniaa	alexotime		1	1
heyitslunker	jesseberney		1	1
heysannahosanna	bpwatch	1		1
heysannahosanna	heysannahosanna		1	1
hicksdana	georgetakei		1	1
hiddensigns	ajplus		1	1
hide_traveller	cosmopolitan		1	1
hifeedelity1	jerryquickley		1	1
hifromclara	funder		3	3
hifromclara	magger		1	1
hifromclara	thisisoutspeak		1	1
hig_hweirdo	tariqnasheed		1	1
higghhtimes	tariqnasheed		1	1
higghhtimes	washingtonpost		1	1
higherselfie	realdonaldtrump	1		1
highkeyshawdy	richeycollazo		1	1
hilarysontag	girlsreallyrule		1	1
hildron	ten_gop		1	1
hillaryfan2016	jasonkander		1	1
hillaryfan2016	kylegriffin1		1	1
hillaryroddamn	keithellison		1	1
hillarysamerica	dineshdsouza		1	1
hillerruth	middleeastmnt		1	1
himynameisnick	lolgop		1	1
hipproblems	feministculture		1	1
hirampriet	actualidadrt		1	1
hired_go0n	nycmayor		1	1
hirolla1	4eyedmonk		1	1
hirschfieldk	nycmayor		1	1
hiscox_245	smickable		1	1
historyboyle	tomricks1		1	1
hiyourjon	nycmayor		1	1
hjonschneider	mattyglesias		1	1
hlodowig__	phrases2nekfeu		1	1
hmnorthey	reuters	1		1
hoatzin	thedailybeast		1	1
hocwatch	thehill		1	1
hoesstaylying	globalgrind		1	1
hogmeisster	brianklaas		1	1
hogwildbelle	funder		1	1
hoisshort4honey	complex		1	1
holashirley	wsjpolitics		1	1
holdem00	mitchellvii		2	2
hole19er	cmdorsey		1	1
holliesplaining	lolgop		1	1
holmesdonna1	kevkid79		1	1
holmesdonna1	mitchellvii		2	2
homagetoamerica	foxnews		1	1
homestyle28	nocandodo	1		1
homo_ironic	davebernstein		1	1
homo_ironic	derekwillis		1	1
hoodieb	nycmayor	1		1
hoodrichglossy	myleik		1	1
hookemrusgus	blackbelted		1	1
hoovie1226	prisonplanet	1		1
hopepeace_810	davidcorndc	1		1
hophead01	coslive		1	1
horacal	le_parisien		1	1
hosebag80	lolgop		1	1
hossreynolds	heifer109		1	1
hossreynolds	realalexjones		1	1
hotmessgibson	time		1	1
housemka	berniesanders		1	1
hovelshorst	imageberatungen		1	1
howardbike	msnbc		1	1
howardkainer	hfa	1		1
howe007	unravelingfire		1	1
howeverabsurd	tonyschwartz		1	1
howtaobrowncow	andrewti		1	1
hrhsar	lawsonbulk		1	1
hrhsar	tuxcedocat		1	1
hscwdtkdtkt	pattymo		1	1
hssinsa	caseygerald		1	1
hstratton62	berniesanders		1	1
hth24cs	realdonaldtrump	1		1
htian1	mepfuller		1	1
huberttemba	joyannreid		1	1
huemanjf	grisuy		1	1
huerta_csar	melicentbeyer1		1	1
huey1shabazz	tariqnasheed		1	1
humaneffect	funder		1	1
humanitynews2	humanitynews	1		1
hungry_thalamus	foodandwine		1	1
huntermettler1	bestproadvice		1	1
hurdygurdygrl	lookwhoitiz		1	1
husainaltaf	berniesanders		1	1
hussama	cairla	1		1
hvanderheij1	cfr_org		1	1
hvanderheij1	csisfreeman		1	1
hylianhero777	charles_gaba		1	1
hypnocoach183	davidcorndc		1	1
hypnocoach183	davidfrum		1	1
hypnocoach183	deejay90192		1	1
hypnocoach183	ezlusztig		1	1
hypnocoach183	kylegriffin1		1	1
i_am_ryl	realpepethefrog	1		1
iamdeandre88	crescentspeak	1		1
iamfiercesasha	feministculture		1	1
iamharistr	maclatunji		1	1
iamjaytheresa	forbes		1	1
iamjaytheresa	time		1	1
iamkfrick	nycmayor		1	1
iammia_mi	globalgrind		1	1
iammsdinna	bestproadvice		1	1
iamomonogudo	c0nvey	1		1
iamreallyafrog	abcpolitics		1	1
iamreallyafrog	theplumlinegs		1	1
iangryalbanian	youtube	1		1
ianswertocomics	debramessing		1	1
iberiaphile	birbigs		1	1
ibrahimmirza72	icc4idf		1	1
icatla	georgetakei		1	1
icecreamdude2	misslizzynj		1	1
icemandagenius	barrynmooch		1	1
icerinkmomma	jweismonger	1		1
icu_angels	2alaw		1	1
idahoindependen	deejay90192		1	1
idahoindependen	funder		1	1
idself_32	muslimiq	1		1
idxr	drdavidduke	1		1
ifcpastorroger	mike_pence	1		1
ifuseekdrew	beautygiris		1	1
ihaveaytproblem	shanedawson		1	1
ihaveaytproblem	tyleroakley		1	1
iihamiii	williamsjack381		1	1
ikerdelagandara	andrescardenal		1	1
ilerreed	politico		1	1
illangones	futalors		1	1
illbedamed	algore	1		1
illegalenglish	abcpolitics		1	1
illegalenglish	nytimes		1	1
illestcreation	freeyourmindkid		1	1
illestcreation	juddlegum		1	1
illuminateheros	hrtablaze		1	1
ilorikehinde2	c0nvey	1		1
ilusha25	jfreewright		1	1
im_ogie	hoffmangoh		1	1
imaboiledpeanut	debramessing		1	1
imacrowbar	stonergifss		1	1
imamama0901	radiofreetom	1		1
imatalking	jonriley7		1	1
imatalking	justinjm1		1	1
imcdermo	khanoisseur		1	1
imdopeyo	vikingbubba	1		1
imforyouamerica	jasonmillerindc		1	1
imjulicaldwell	chicagosports34	1		1
immathuglet	araya_hope____		1	1
imphern	derekwillis		1	1
imwilismith	beautygiris		1	1
imwithhernow	funder		1	1
in4mdcndn	eileendefreest		1	1
in4mdcndn	funder		1	1
in4mdcndn	vabvox		1	1
inbbqwetrust	gerbikungfu		1	1
inceptionkim	nytpolitics		1	1
inclinepress	ronanltynan		1	1
indi_gl0w	audraequalitymc		1	1
indica_goddess	beautygiris		1	1
indigoblue65	pamela_moore13		1	1
industryai	goodhealthblog		1	1
inetf	trumpnewsz	1		1
info54015797tux	nymag		1	1
infocyde	usfree4life		1	1
ingsocbob	smilon713		1	1
ingwardgold	govmikehuckabee		1	1
ink_lich	badideasvs		1	1
inkpuddle	wgladstone		1	1
inky_mark	faithrubpol		1	1
inky_mark	lrbitisnot		1	1
inky_mark	puppymnkey		1	1
inky_mark	rellisccc		1	1
inncentbystndr	stevekopack		1	1
inquiring_mind2	cnnmoney	1		1
insilvershadows	colinjones		1	1
instatuneteam	coslive		1	1
instituto_dm	ctxt_es	1		1
interstellraven	ariberman		1	1
inthedrink101	jackposobiec		1	1
inthesoupagain	huffpostpol		1	1
inthesoupagain	reutersus		1	1
ioanciumasu	randcorporation		1	1
iovine_carole	charlesmurray		1	1
ipanema99999	billmaher		1	1
ipolitical_crap	dougom	1		1
ipromobiz	i_m_thug		1	1
irene_kelly	nycmayor		1	1
irfuuuuuu	ajplus		1	1
irisbanuelos	_enlinea		1	1
irr644	cfkargentina		1	1
irregularjoe	keitholbermann		1	1
isabel_mirel	jm_aguilera_a		1	1
isadw	annamariadp		1	1
iseeyoubye	kurteichenwald		1	1
isilchaser	keitholbermann	1		1
island_woman	rexhuppke		1	1
ismg_news	securityeditor		1	1
ismleod_ian	greg_palast		1	1
israeli101	gunsnroses	1		1
israelnewslinks	infowars		1	1
israfilelrafa	frdesouche	1		1
issis_meza	c0nvey	1		1
it_says_erin	joselyneleanor		1	1
itchi_fanny	nia4_trump		1	1
itco4bernie	itco4bernie		1	1
itco4bernie	lolgop		1	1
its4aletheia1	dineshdsouza		1	1
its4aletheia1	foxandfriends		1	1
its_afia_	globalgrind		1	1
its_quist	bestproadvice		1	1
itsjeffnyc	martina	1		1
itsmevillares	thekareem		1	1
itsnickscott	puppymnkey		1	1
itsxshana	globalgrind		1	1
itzme2	tonyschwartz		1	1
itzzyoyo	globalgrind		1	1
iuvisrage	ajplus		1	1
iuvisrage	globalgrind		1	1
ivdriprocks	ed_miliband		1	1
ivettedianne92	rosea_tony		1	1
ivyrupert	foxnews		1	1
ivyrupert	tomorrownews199		1	1
iw4q4r	rt_america		1	1
iwontremember2	girlsreallyrule		1	1
iyamtoo	redistrict		1	1
iyamwhutiam	bannerite	1		1
izoega	steveriker		1	1
j0ann3	daniellemuscato		1	1
j4nnuary	smickable		1	1
j77tj	nycmayor		1	1
j_in_a2	gavinnewsom		1	1
j_jammer	steveriker	1		1
j_jys	charles_gaba		1	1
j_jys	evan_mcmullin		1	1
j_jys	lawyerrogelio		1	1
j_rosales28	mattyglesias		1	1
jaasminne_	beautygiris		1	1
jaccuse1	coton_luver		1	1
jaceboogie0	globalgrind		1	1
jacindahopelee	foxandfriends		1	1
jack_jone_	textporns		1	1
jack_mandle	frankthorp	1		1
jackgoesvirtual	cnnmoney		1	1
jackie_hancock	jackposobiec		1	1
jackiebidu	ma1973sk		1	1
jackiembouvier	elizasoul80		1	1
jackiembouvier	woodyluvscoffee		1	1
jackiemcreath1	entheosshines		1	1
jackiepedroza_	feministculture		1	1
jackiepedroza_	lexi4prez		1	1
jackjoseynewman	buzzfeed	1		1
jackmann11	anncoulter		1	1
jackposobiec	lindasuhler		1	1
jackraynerv	stevekopack		1	1
jackworf	greg_palast	1		1
jackworf	markdice	1		1
jackworf	mitchellvii	1		1
jacquielj	scaramucci		1	1
jadada_o	futalors		1	1
jadefox66	gregabbott_tx		1	1
jadefox66	lrihendry		1	1
jadenloke	infinitelysy		1	1
jafloyd89	adambaldwin		1	1
jagasi_66	nycmayor		1	1
jagsusa	politicususa	3		3
jaimegrant33	georgetakei		1	1
jaimep_13	jfalbertos	1		1
jaimezab	ft	1		1
jakkavelli	2alaw		1	1
jakkavelli	foxnation		1	1
jakkavelli	soldierjohn		1	1
jakki2004	nycmayor		1	1
jamadu76	dannyzuker	1		1
jamaro99	redistrict		1	1
james_jjenkins	chriscuomo	1		1
jamesfrompa	catherine_asaro	2		2
jameshetzel	republicanpunk		1	1
jameshitchcock	realclearnews		1	1
jamespaine33248	jackposobiec		2	2
jamesradecki	johnkerry	1		1
jamesrbeaty	evelynwhitegop		1	1
jamesscoville	juddlegum		1	1
jameswesleynyc	debramessing		1	1
jamierjn	mattwoodnyc3		1	1
jandeann	ltdecker		1	1
jandroid	opb		1	1
janeannej	thedailyedge		1	1
janedmunds	jonyourside	1		1
janeface15	maxmaxsilva1946		1	1
janeforbis	ohboywhatashot		1	1
janehruska	twittermoments		1	1
janeqfactor	salon	1		1
janet41643322	thedailyshow	1		1
janetmaf	huffpostpol	1		1
janetmaf	natalie_allison		1	1
janeway12004	shaunking		1	1
janfelicity	ed_miliband		1	1
janheinzwiers	govmikehuckabee	1		1
janis_wilds	bruneski		1	1
janis_wilds	btlradionews		1	1
janis_wilds	funder		1	1
janis_wilds	kurteichenwald		1	1
jaredgonia	penofumar		1	1
jarelissss	gagalovesbey		1	1
jarvis822	danscavino		1	1
jason_bane	luchatlestad		1	1
jason_chatfield	motherjones	1		1
jason_gio	thenation		1	1
jasonc222	jaredwyand	1		1
jasonglaspey	juddlegum		1	1
jasonjdofficial	actualidadrt		1	1
jasonliimatta	coslive		1	1
jasonskorup	alexrossmusic	1		1
jaszy13	debramessing		1	1
javaper	georgetakei		1	1
javi_anp	charles_gaba		1	1
javihdzluis	actualidadrt		1	1
jaybeestewee	todropadime2		1	1
jayizzo50	_makada_		1	1
jayizzo50	jackposobiec		1	1
jayizzo50	latinaafortrump		1	1
jayizzo50	mitchellvii		3	3
jayneut	daniellemuscato		1	1
jayrodge66	brianrayguitar		1	1
jayxusa	sandramustaine	1		1
jazzafrazza	auldphartt		1	1
jazzafrazza	captainslog2016	1		1
jazzafrazza	cbcworldnews	1		1
jbeth451	stonekettle		1	1
jckatherine	realdonaldtrump	1		1
jdavidsmyth	debramessing		1	1
jdcofer1	nomorewarty	1		1
jdgbert	kurteichenwald		1	1
jdgbert	kylegriffin1		1	1
jdiaz54	andreachalupa		1	1
jdjdog	jonathanchait		1	1
jdubsdoublegat	mike_pence		1	1
je_mclaughlin	nranews	1		1
jea_chin	pittsburghpg	1		1
jean_ie	avivajazz		1	1
jeaniegirldc	prisonplanet		2	2
jeaninefisk1	sandratxas		1	1
jeanmarra	vivoplaynet		1	1
jeanne77sunset	honey17011		1	1
jeanshumaker	jaketapper	1		1
jediexplorer	politicomag		1	1
jeff_secessions	hateful_heretic	1		1
jeffbailey69	keithsunderlan3	1		1
jefferbabe	danscavino		1	1
jeffersonobama	lisabloom		1	1
jefferysharpe	senatedems		1	1
jeffneville4	tressamann3		1	1
jeffreyguterman	frantownsend		1	1
jeffsgah	twitchyteam		1	1
jeffstrabone	zunderwhelmed		1	1
jeffswarens	heifer109		1	1
jekormanlcsw	bust_magazine		1	1
jekyll24741	jackposobiec		1	1
jemerri	bigstick2013		1	1
jemfleming	lindasuhler		1	1
jemyjones	berniesanders		1	1
jenamallnosky	mollyday15		1	1
jenetallday	nycmayor		1	1
jeniusj	politicalglutto		1	1
jenjamesbeauty	angryblacklady		1	1
jenjello	trumpnado2016		1	1
jenkinsmu70csi	globalissuesweb		1	1
jennaportnoy	timkaine	1		1
jenndeve	kurteichenwald		1	1
jenniconn1975	cnnbrk	1		1
jennyass_	realdonaldtrump	1		1
jennybeen	dannyzuker		1	1
jennyhan	nycmayor		1	1
jentromans	alicia3281		1	1
jentromans	candyhenderso19		1	1
jenworkmail38	jackposobiec		1	1
jer29to11	dbloom451		1	1
jeremycshipp	mattmfm		1	1
jeremydeeselden	hatewatch		3	3
jeremydeeselden	jonathanchait		1	1
jeremydeeselden	nytimes		1	1
jeremydeeselden	redistrict		1	1
jeremydeeselden	tripgabriel		1	1
jeremyharrisnyc	conoverchris	1		1
jeremyschulman	ivylise		1	1
jeridegillain	loudobbs	1		1
jeriva964	smickable		1	1
jeromedawson3	georgetakei		1	1
jerryd70	lauriegnyt		1	1
jerryehudson	georgetakei		1	1
jerryfande	godblessameric		1	1
jerrymikestorie	newtgingrich		1	1
jerryswaggle	don_vito_08		1	1
jerrywact	jasonmillerindc		1	1
jerrywact	politico		1	1
jerushared	jackposobiec		1	1
jessdemello1	cfr_org		1	1
jessedorsett1	deejay90192		1	1
jessica121676	vabvox		1	1
jessicaaajo	tbhblessed		1	1
jessicalcolbert	kylekallgren		1	1
jewhaditm	dcexaminer	1		1
jewlsbullie04	youtube	1		1
jezlyn	ananavarro		1	1
jezzaholmes	georgetakei		1	1
jfreports	thestalwart		1	1
jgibman	sunny	1		1
jgumbel	siftyboones		1	1
jhawkins826	jaypatw		1	1
jhdjane	boobpunchtina		1	1
jhdjane	reuters		1	1
jherberger	foxbusiness		1	1
jhiattsteele	funder		1	1
jhussie	jonathanchait		1	1
jhussie	nycmayor		1	1
jill_e_g	providencebuzz		1	1
jillblaha	realdonaldtrump	1		1
jilliebrad	erictrump	1		1
jilltucker	sfchronicle	1		1
jimb553	adamparkhomenko		1	1
jimboblandi	charles_gaba		1	1
jimbostanford	jennaprice		1	1
jimdesert1	lvnancy		1	1
jimdesert1	thetrumplady		1	1
jimkeith1	mitchellvii		3	3
jimmy_jarkarta	kurteichenwald		1	1
jimmy_jarkarta	sopandeb		1	1
jimmyg_415	cnn	1		1
jimperez3rd	sofrep	1		1
jimtuscaloosaal	railgirl1952	1		1
jimwood3630	ffrf		1	1
jinbmore	debramessing		1	1
jinglevox	juddlegum		1	1
jjmacnab	beetraven	1		1
jjmacnab	sorrykb	1		1
jjmartini21	pharris830		1	1
jjmartini21	ringoffireradio		1	1
jjmoc13	magicroyalty		1	1
jkellone	dbloom451		1	1
jkevinsellers	misslizzynj		1	1
jknowstruth	hectormorenco	1		1
jknowstruth	pamela_moore13		3	3
jknowstruth	the_trump_train		1	1
jl00t	tcarrcreations	1		1
jlayugan	nycmayor		1	1
jlewis_xvx	lolgop		1	1
jlgarzon1	kylegriffin1		1	1
jlgarzon1	mattyglesias		1	1
jlh949	geoffgarin		1	1
jlseaback	brasilmagic		1	1
jmdonsi	carminezozzora		1	1
jmdonsi	rafshmatko		1	1
jmhamiltonblog	nytimes		2	2
jmiller8710josh	drjillstein	1		1
jmktv	nycmayor		1	1
jmly	thenextweb		1	1
jmmlsd	jenafriedman		1	1
jmmurria	vikatovilla		1	1
jmolitzky	nytimes	1		1
jmperagine	albertbrooks	1	1	2
jmpmanxx1	politifact		1	1
jms9	walshfreedom		1	1
jnovak337	va4hillary1		1	1
jo_revelette	canastaking01		1	1
jo_revelette	chrisalosee144		1	1
jo_revelette	dgendvil		1	1
jo_revelette	oaktowntoddy		1	1
joanafmgaspar	votehillary2016		1	1
joancai53426334	me_you_and_usa	1		1
joanna_lee2005	albertbrooks		1	1
joanndwyer5	joemygod		1	1
joannecolombo	drmartyfox		1	1
joannecolombo	marksimoneny		3	3
joannetarpon07	ajdelgado13		1	1
joannetarpon07	gerbikungfu		1	1
joannetarpon07	jasonmillerindc		1	1
joannetarpon07	scaramucci		1	1
joanthegoode	thedailyedge		1	1
jobudestin23	myjojo122	1		1
jockey_usa	newtgingrich		1	1
joebuchel	cnn		2	2
joedirty0318	pix11news		1	1
joegreg50370570	foxbusiness		1	1
joehumphreys42	hdrochon	1		1
joekeene	jonfavs		1	1
joelrdodd	adamsflafan		1	1
joelstern7	ezlusztig		1	1
joeoz8703	gothamist	1		1
joepilot56	dagodfather907		1	1
joesam1997	jasonmillerindc		1	1
joeymanifest	globalgrind		1	1
joeyreyessilva	danaschwartzzz		1	1
joftius	robertbalkovich	1		1
john3edwards	thestranger		1	1
john_frank1954	krauthammer	1		1
johnburnette19	realdonaldtrump	1		1
johnescareno1	ten_gop		1	1
johngeemccarthy	owensdamien		1	1
johninencino	nancypelosi	1		1
johnjpurcell2	foxbusiness	1		1
johnkellywiles	pamela_moore13		1	1
johnkiger2	drjillstein	1		1
johnklesher	jasonmillerindc		1	1
johnklesher	troycoby		1	1
johnklesher	walshfreedom		1	1
johnmor93323884	2alaw		1	1
johnmor93323884	gerfingerpoken		1	1
johnniemo	whitehurstjr		1	1
johnnyparada	guardian		1	1
johnnyreb1864	tedcruz		1	1
johnontheright	prisonplanet		1	1
johnreppion	boingboing		1	1
johnsb01	wpjenna		1	1
johnstclair0345	kingaj40		1	1
johnwielgosz	nycmayor		1	1
jojo774	frankieboyle		1	1
jojogogo	debramessing		1	1
jojogogo	jezebel		1	1
jojoh888	bfraser747		1	1
jojojok_92	complexmaglife		1	1
jojomcqueen	samkalidi		1	1
joleonbusby	ap_politics		3	3
joleonbusby	cnn		2	2
joleonbusby	forbes		2	2
joleonbusby	npfandos		1	1
joleonbusby	nytimes		2	2
jolievie123	sierraclub		1	1
jonatanjmg21	aristeguionline		1	1
jonathanhsinger	busproject	1		1
jonesthescribe	housetoastonish	1		1
joneyi1	bolshiebear		1	1
jonflarson	ianbremmer		1	1
jonnilynn50	charliekirk11	1		1
joonsgooz	theplumlinegs		1	1
jordanluvs4paws	daniellemuscato		1	1
jordanluvs4paws	kurteichenwald		1	1
jordanluvs4paws	thisisoutspeak		1	1
jordanstark1990	theatlantic		1	1
jorge_sux	asiesmonterrey		1	1
jorgebanha	attitudemag		1	1
jos_soliz	melicentbeyer1		1	1
josefina85mend	ep_eeuu		1	1
joseiswriting	anthro_nut		1	1
joseph_marks_	nextgov	1		1
josephazam	politico		1	1
josephineleelan	cnnpolitics		1	1
josephiykech	onfirenews2		1	1
joseron67937532	dolartoday		1	1
josh_watson	ariberman		1	1
joshalterity	foxbusiness		1	1
joshgad	algore	1		1
joshkurlantzick	diplomat_apac	1		1
joshtbaugh	vernaculis		1	1
joshuadacat	lynlinking		1	1
joshuadacat	politico		1	1
joshuahonagg	philstockworld		1	1
joshuawdelano	americatrendstv	1		1
joshuawdelano	realdrgina	1		1
josibarra14	funder		4	4
josolivier	350		1	1
jossfjh	abc		1	1
jossiatheist	bill_rhodes54	1		1
jotitaleo	pjblochesq		1	1
jounson_	textporns		1	1
joy_epps	the_faisalahmed		1	1
joy_nobles	youtube	1		1
joyannreid	charles_gaba	1		1
joyannreid	davebernstein		1	1
joycemarieh66	evan_mcmullin		1	1
joymerrit	amjoyshow		1	1
joymerrit	sensiablue		1	1
joyruckoldt	tbhblessed		1	1
jpapa29	andrewlseidel		1	1
jpfletcher32	abovetopsecret		1	1
jpfoster65	occupywallstnyc		1	1
jplawrence3	schwartzesque	1		1
jpuffer108	politico		1	1
jpyoung27	lindasuhler		1	1
jrakes3	monib777	1		1
jraymond18	joyannreid		1	1
jrcheneyjohn	bfraser747		1	1
jreedjh	politico		1	1
jrevans1963	funder		1	1
jrevans1963	mindyfinn		1	1
jrevans1963	sopandeb		1	1
jrlindman	postpolitics		1	1
jrmorris9	leahmcelrath		1	1
jrooney49	sandratxas		1	1
jrosejames	stevekornacki	1		1
js_edit	millennials4her		1	1
jseglund	jasoninthehouse	1		1
jseubanks	ingrahamangle	1		1
jseubanks	seanhannity	1		1
jsheppard4prez	mtracey		1	1
jsmith28998	adamparkhomenko		1	1
jsmith28998	craigco62		1	1
jsmith28998	jmsexton_		1	1
jsnyder555	foxnews		1	1
jtakang22_7	mediaite		1	1
jtaniyah	globalgrind		1	1
jtcrombie	_sidverma	1		1
jthedutchy	foxbusiness	1		1
jtisnotcool	_makada_		1	1
jtklmn	mattyglesias		1	1
jtrumplandslide	ten_gop		1	1
juancarmonaaa	nachinger1		1	1
juandrestx15	frfirefighterkm	1		1
juanjoplz	actualidadrt		1	1
juanza74	asiesmonterrey		1	1
judette4	shaunking		1	1
judge_whitey	debramessing		1	1
judithb24227796	foxbusiness		1	1
judithb24227796	mitchellvii		1	1
judithb24227796	sharronwhelan		1	1
judkilpatrick	mattyglesias		1	1
judkilpatrick	nycmayor		1	1
judythompson13	charlesornstein		1	1
juggflnessetrap	stevekopack		1	1
juju_hayce	sparks_nek		1	1
jukkaisorinne	2alaw		1	1
julian5news	cool_as_heck	1		1
julianrm78	rafaguarin		1	1
juliar1414	debramessing		1	1
juliar1414	foodandwine		1	1
julie_echo	tonyschwartz		1	1
julieagannon	breitbartnews		1	1
julieca92128716	baalter		1	1
julieca92128716	cernovich		1	1
julieca92128716	govmikehuckabee		1	1
julieca92128716	halsteadg048		1	1
julieca92128716	jackposobiec		1	1
julieca92128716	thetrumplady		1	1
juliecarjulie	brianklaas		1	1
juliefarrell	joyannreid		1	1
juliejshel27924	nytimes		1	1
juliemiles66	ed_miliband		1	1
juliemilligan7	scaramucci		1	1
julietagiimenez	madreatipica		1	1
julio_mestas	nicholasassef		1	1
juliperafan6	smickable		1	1
juliussenann	debramessing		1	1
junljuju	cnn		1	1
jurylady5	lisabloom		1	1
just__me__shell	a_greenberg		1	1
just_paranoid98	renzomattei		1	1
justafan18	funder		1	1
justageorge12	newyorker		1	1
justdnoes	morgan_murphy	1		1
justicebrexit	brianklaas		1	1
justicewillwin	gnuman1979	1		1
justiciaciegaxi	vivoplaynet		1	1
justin_beber12	textporns		1	1
justin_maurice_	vernaculis		1	1
justin_stacy	dailycaller	1		1
justinaion	lolgop		1	1
justinekoons	npr		1	1
justinelavaworm	civilwarbore		1	1
justinjonesar	jaketapper	1		1
justinjustrive	kurteichenwald		1	1
justintemplersr	ronklopfanstein		1	1
justji11	cosmopolitan		1	1
