ID	Cruise	Transect	kmref	Midpointlat	Midpointlong	Oceancategory	Oceancatnom	location	Winter	Month	Year	Distancetoshore	Distshore_nominal	Depth	Depth_nominal	Exp_bio	Exp_nominal	Slope	Disteelgrass	Eelgrass_nominal	Distkelps	Kelps_nominal	Bc_class	Esi	Substrate	Substrate_nominal	Monthlyavesst	Monthlyavetempmidsound	Comu
1023	Herringnov07	61	transiticy57	60.14872246	-147.7582093	Openwater	1	montaguestrait	2	11	2007	610	1	-38	4	Se	1	6	3487	3	9537	2	24	5	Sediment	3	6.6	7.7	0.0
488	Herringnov07	61	transiticy58	60.15114458	-147.741005	Openwater	1	montaguestrait	2	11	2007	1122	2	-102	2	Se	1	7	3914	3	10201	3	24	5	Sediment	3	6.5	7.7	0.0
700	Herringnov07	61	transiticy59	60.15396038	-147.7233299	Openwater	1	montaguestrait	2	11	2007	1918	2	-208	1	Sp	2	5	4392	3	10966	3	24	5	Sediment	3	6.5	7.7	0.0
396	Herringnov07	61	transiticy6	60.24741329	-148.2857993	Insidebay	3	icybaychenegaglacier	2	11	2007	538	1	-149	2	Sp	2	2	1405	2	14093	3	3	8a	Rock	1	5.7	7.7	0.0
411	Herringnov07	61	transiticy60	60.15661	-147.7053197	Openwater	1	montaguestrait	2	11	2007	2821	3	-254	1	Sp	2	1	4787	3	11763	3	24	5	Sediment	3	6.5	7.7	3.3
485	Herringnov07	61	transiticy61	60.158868	-147.6878158	Openwater	1	montaguestrait	2	11	2007	3704	3	-247	1	Sp	1	1	5022	3	12536	3	24	5	Sediment	3	6.5	7.7	0.0
663	Herringnov07	61	transiticy62	60.16092457	-147.6721081	Openwater	1	montaguestrait	2	11	2007	4490	3	-211	1	Sp	1	2	5380	3	13259	3	24	5	Sediment	3	6.5	7.7	0.0
814	Herringnov07	61	transiticy63	60.16345242	-147.6538098	Openwater	1	montaguestrait	2	11	2007	5422	3	-158	1	Sp	1	4	5936	3	13022	3	24	5	Sediment	3	6.4	7.7	0.0
756	Herringnov07	61	transiticy64	60.16564478	-147.6385532	Openwater	1	montaguestrait	2	11	2007	6056	3	-128	2	Sp	1	1	6488	3	12311	3	8	6b	Rockandsediment	2	6.4	7.7	0.0
985	Herringnov07	61	transiticy7	60.24216181	-148.2983722	Insidebay	3	icybaychenegaglacier	2	11	2007	868	1	-138	2	P	3	3	859	1	13759	3	3	8a	Rock	1	5.7	7.7	0.0
727	Herringnov07	61	transiticy8	60.24014457	-148.3155376	Insidebay	3	icybaychenegaglacier	2	11	2007	628	1	-106	2	Sp	2	4	627	1	13909	3	14	5	Rockandsediment	2	5.7	7.7	0.0
764	Herringnov07	61	transiticy9	60.24345625	-148.3341533	Insidebay	3	icybaychenegaglacier	2	11	2007	211	1	-143	2	Sp	2	4	1228	2	14688	3	3	8a	Rock	1	5.7	7.7	0.0
1760	Herringnov08	62	eaglek1	60.86179577	-147.7590461	Insidebay	3	eaglek	3	11	2008	664	1	-136	2	Sp	2	3	723	1	64547	3	4	8b	Rock	1	5.8	6.9	0.0
1534	Herringnov08	62	eaglek10	60.91133616	-147.7758532	Insidebay	3	eaglek	3	11	2008	300	1	-43	4	P	3	1	313	1	69668	3	9	6b	Rockandsediment	2	4.5	6.9	20.0
1403	Herringnov08	62	eaglek11	60.91122607	-147.7650085	Insidebay	3	eaglek	3	11	2008	402	1	-56	3	Sp	2	0	430	1	69347	3	8	8d	Rockandsediment	2	4.5	6.9	0.0
1172	Herringnov08	62	eaglek12	60.90905196	-147.7470086	Insidebay	3	eaglek	3	11	2008	251	1	-66	3	Sp	2	3	802	1	68631	3	6	8d	Rockandsediment	2	4.5	6.9	0.0
1582	Herringnov08	62	eaglek13	60.91110525	-147.7379428	Insidebay	3	eaglek	3	11	2008	498	1	-84	3	P	3	1	488	1	68574	3	9	8d	Rockandsediment	2	4.5	6.9	0.0
1688	Herringnov08	62	eaglek14	60.919861	-147.7461868	Insidebay	3	eaglek	3	11	2008	272	1	-53	3	P	3	1	290	1	69641	3	8	6b	Rockandsediment	2	4.5	6.9	6.7
766	Herringnov08	62	eaglek15	60.9267169	-147.7384248	Insidebay	3	eaglek	3	11	2008	682	1	-47	4	P	3	2	713	1	70088	3	8	8d	Rockandsediment	2	4.5	6.9	26.7
909	Herringnov08	62	eaglek2	60.86557238	-147.7766183	Insidebay	3	eaglek	3	11	2008	692	1	-136	2	Sp	2	3	674	1	65433	3	6	6b	Rockandsediment	2	5.8	6.9	0.0
696	Herringnov08	62	eaglek3	60.86992372	-147.7870942	Insidebay	3	eaglek	3	11	2008	171	1	-115	2	Sp	2	5	206	1	66155	3	7	6b	Rockandsediment	2	5.8	6.9	3.3
599	Herringnov08	62	eaglek4	60.87464629	-147.7730866	Insidebay	3	eaglek	3	11	2008	498	1	-149	2	Sp	2	2	872	1	66160	3	6	8d	Rockandsediment	2	5.8	6.9	0.0
761	Herringnov08	62	eaglek5	60.879647	-147.7595809	Insidebay	3	eaglek	3	11	2008	996	1	-172	1	Sp	2	3	1492	2	66219	3	3	8b	Rock	1	5.8	6.9	0.0
800	Herringnov08	62	eaglek6	60.88801073	-147.7638718	Insidebay	3	eaglek	3	11	2008	500	1	-137	2	Sp	2	0	1361	2	67128	3	6	6b	Rockandsediment	2	5.8	6.9	0.0
802	Herringnov08	62	eaglek7	60.89542616	-147.7649086	Insidebay	3	eaglek	3	11	2008	137	1	-129	2	Sp	2	1	921	1	67853	3	8	8d	Rockandsediment	2	5.8	6.9	13.3
1479	Herringnov08	62	eaglek8	60.90103606	-147.7525455	Insidebay	3	eaglek	3	11	2008	621	1	-129	2	Sp	2	4	744	1	68026	3	9	6b	Rockandsediment	2	4.5	6.9	16.7
1764	Herringnov08	62	eaglek9	60.90607242	-147.7624203	Insidebay	3	eaglek	3	11	2008	144	1	-61	3	P	3	3	169	1	68785	3	6	8b	Rockandsediment	2	4.5	6.9	43.3
1248	Herringnov08	63	fidalgo1	60.75218711	-146.6974691	Insidebay	3	fidalgo	3	11	2008	856	1	-43	4	Sp	2	2	1599	2	33168	3	14	5	Rockandsediment	2	6.5	6.9	0.0
1292	Herringnov08	63	fidalgo10	60.77352548	-146.6018382	Insidebay	3	fidalgo	3	11	2008	1327	2	-77	3	Sp	2	3	1425	2	35548	3	9	8b	Rockandsediment	2	6.4	6.9	30.0
1098	Herringnov08	63	fidalgo11	60.76631879	-146.5930865	Insidebay	3	fidalgo	3	11	2008	621	1	-74	3	P	3	3	633	1	34788	3	25	5	Sediment	3	6.4	6.9	3.3
611	Herringnov08	63	fidalgo12	60.77095332	-146.5870166	Insidebay	3	fidalgo	3	11	2008	1188	2	-92	3	P	3	4	1213	2	35333	3	25	5	Sediment	3	6.4	6.9	3.3
613	Herringnov08	63	fidalgo13	60.7799473	-146.5818639	Insidebay	3	fidalgo	3	11	2008	1995	2	-170	1	Sp	2	1	2253	2	36359	3	14	5	Rockandsediment	2	6.4	6.9	10.0
742	Herringnov08	63	fidalgo14	60.78019953	-146.5715581	Insidebay	3	fidalgo	3	11	2008	1564	2	-170	1	Sp	2	1	2490	2	36450	3	14	5	Rockandsediment	2	6.4	6.9	3.3
1320	Herringnov08	63	fidalgo15	60.77346585	-146.5597732	Insidebay	3	fidalgo	3	11	2008	592	1	-141	2	Sp	2	5	1960	2	35789	3	14	5	Rockandsediment	2	6.4	6.9	0.0
1746	Herringnov08	63	fidalgo16	60.76590132	-146.564806	Insidebay	3	fidalgo	3	11	2008	831	1	-72	3	Sp	2	4	1346	2	34917	3	14	5	Rockandsediment	2	6.4	6.9	3.3
2086	Herringnov08	63	fidalgo17	60.75734629	-146.5720437	Insidebay	3	fidalgo	3	11	2008	363	1	-44	4	P	3	2	361	1	33920	3	25	5	Sediment	3	6.4	6.9	0.0
2104	Herringnov08	63	fidalgo18	60.7577166	-146.5617132	Insidebay	3	fidalgo	3	11	2008	823	1	-20	4	P	3	2	786	1	34038	3	25	5	Sediment	3	6.4	6.9	3.3
2056	Herringnov08	63	fidalgo19	60.76006863	-146.5468048	Insidebay	3	fidalgo	3	11	2008	418	1	-18	4	Sp	2	1	808	1	34423	3	14	5	Rockandsediment	2	6.4	6.9	0.0
2162	Herringnov08	63	fidalgo2	60.74735321	-146.6793726	Insidebay	3	fidalgo	3	11	2008	520	1	-23	4	Sp	2	1	779	1	32569	3	25	5	Sediment	3	6.3	6.9	0.0
2151	Herringnov08	63	fidalgo20	60.75544164	-146.5534222	Insidebay	3	fidalgo	3	11	2008	866	1	-9	4	P	3	0	931	1	33856	3	25	5	Sediment	3	6.4	6.9	0.0
2175	Herringnov08	63	fidalgo21	60.74956323	-146.563323	Insidebay	3	fidalgo	3	11	2008	538	1	-11	4	P	3	0	552	1	33126	3	25	5	Sediment	3	6.4	6.9	13.3
2119	Herringnov08	63	fidalgo22	60.75094153	-146.5500693	Insidebay	3	fidalgo	3	11	2008	336	1	-6	4	P	3	0	398	1	33391	3	25	5	Sediment	3	6.4	6.9	20.0
1856	Herringnov08	63	fidalgo23	60.75369636	-146.5368522	Insidebay	3	fidalgo	3	11	2008	440	1	-17	4	P	3	1	557	1	33819	3	24	5	Sediment	3	6.4	6.9	0.0
1606	Herringnov08	63	fidalgo3	60.74430541	-146.6645189	Insidebay	3	fidalgo	3	11	2008	481	1	-38	4	Sp	2	1	463	1	32200	3	14	5	Rockandsediment	2	6.3	6.9	3.3
1526	Herringnov08	63	fidalgo4	60.74985843	-146.6555921	Insidebay	3	fidalgo	3	11	2008	1267	2	-52	3	Sp	2	1	1238	2	32811	3	14	5	Rockandsediment	2	6.4	6.9	23.3
1224	Herringnov08	63	fidalgo5	60.75862282	-146.6482282	Insidebay	3	fidalgo	3	11	2008	1620	2	-57	3	Sp	2	1	2176	2	33787	3	14	5	Rockandsediment	2	6.4	6.9	0.0
1372	Herringnov08	63	fidalgo6	60.76649241	-146.6412238	Insidebay	3	fidalgo	3	11	2008	2047	3	-80	3	Sp	2	2	2142	2	34667	3	3	8a	Rock	1	6.4	6.9	10.0
1583	Herringnov08	63	fidalgo7	60.76542887	-146.6263093	Insidebay	3	fidalgo	3	11	2008	1242	2	-68	3	Sp	2	3	1390	2	34571	3	3	8a	Rock	1	6.4	6.9	0.0
1045	Herringnov08	63	fidalgo8	60.76598183	-146.6124136	Insidebay	3	fidalgo	3	11	2008	671	1	-53	3	Sp	2	3	825	1	34670	3	9	8b	Rockandsediment	2	6.4	6.9	0.0
1964	Herringnov08	63	fidalgo9	60.77544318	-146.6092328	Insidebay	3	fidalgo	3	11	2008	1586	2	-98	3	Sp	2	4	1689	2	35733	3	9	8b	Rockandsediment	2	6.4	6.9	13.3
1814	Herringnov08	64	gravina1	60.66509819	-146.4296126	Insidebay	3	portgravina	3	11	2008	2155	3	-31	4	Se	1	1	2406	2	26332	3	24	5	Sediment	3	6.5	6.9	0.0
2076	Herringnov08	64	gravina10	60.70523483	-146.3467274	Insidebay	3	portgravina	3	11	2008	1640	2	-40	4	Sp	2	2	1969	2	32449	3	24	5	Sediment	3	6.3	6.9	0.0
2107	Herringnov08	64	gravina11	60.71411184	-146.3470972	Insidebay	3	portgravina	3	11	2008	810	1	-21	4	Sp	2	1	1733	2	33290	3	24	5	Sediment	3	6.3	6.9	10.0
1874	Herringnov08	64	gravina12	60.7224781	-146.3453349	Insidebay	3	portgravina	3	11	2008	572	1	-18	4	Sp	2	0	839	1	34146	3	24	5	Sediment	3	6.3	6.9	10.0
2121	Herringnov08	64	gravina2	60.66842288	-146.4196273	Insidebay	3	portgravina	3	11	2008	1848	2	-37	4	Se	1	1	2096	2	26915	3	24	5	Sediment	3	6.3	6.9	6.7
1767	Herringnov08	64	gravina3	60.67479539	-146.4103353	Insidebay	3	portgravina	3	11	2008	1444	2	-17	4	Se	1	1	1643	2	27780	3	24	5	Sediment	3	6.3	6.9	0.0
1647	Herringnov08	64	gravina4	60.6742011	-146.3919362	Insidebay	3	portgravina	3	11	2008	2105	3	-43	4	Sp	2	1	2121	2	28216	3	24	5	Sediment	3	6.3	6.9	3.3
1817	Herringnov08	64	gravina5	60.6751495	-146.37701	Insidebay	3	portgravina	3	11	2008	2369	3	-49	4	Sp	2	1	2374	2	28726	3	24	5	Sediment	3	6.3	6.9	0.0
1942	Herringnov08	64	gravina6	60.68348681	-146.3766346	Insidebay	3	portgravina	3	11	2008	1646	2	-40	4	Sp	2	2	1651	2	29532	3	24	5	Sediment	3	6.3	6.9	10.0
1649	Herringnov08	64	gravina7	60.6915275	-146.3741989	Insidebay	3	portgravina	3	11	2008	1122	2	-32	4	Sp	2	2	1312	2	30371	3	24	5	Sediment	3	6.3	6.9	0.0
1588	Herringnov08	64	gravina8	60.69150718	-146.3581925	Insidebay	3	portgravina	3	11	2008	1608	2	-49	4	Sp	2	2	2117	2	30817	3	24	5	Sediment	3	6.3	6.9	20.0
1484	Herringnov08	64	gravina9	60.69562167	-146.3471318	Insidebay	3	portgravina	3	11	2008	1831	2	-53	3	Sp	2	1	2444	2	31525	3	24	5	Sediment	3	6.3	6.9	10.0
2155	Herringnov08	65	sawmill1	60.06220887	-148.0021732	Insidebay	3	sawmill	3	11	2008	355	1	-61	3	Sp	2	3	570	1	1461	1	32	8c	Manmade	1	6.2	6.9	0.0
1946	Herringnov08	65	sawmill10	60.05209648	-148.052407	Insidebay	3	sawmill	3	11	2008	389	1	-11	4	P	3	1	384	1	2939	1	12	5	Rockandsediment	2	6.2	6.9	0.0
1080	Herringnov08	65	sawmill11	60.05537752	-148.0395887	Insidebay	3	sawmill	3	11	2008	112	1	-32	4	Sp	2	2	208	1	2700	1	4	8a	Rock	1	6.2	6.9	5.0
1082	Herringnov08	65	sawmill2	60.05766383	-148.0038815	Insidebay	3	sawmill	3	11	2008	759	1	-94	3	Sp	2	1	800	1	1173	1	14	8a	Rockandsediment	2	6.2	6.9	0.0
1111	Herringnov08	65	sawmill3	60.05867859	-148.010919	Insidebay	3	sawmill	3	11	2008	607	1	-94	3	Sp	2	1	611	1	1565	1	14	5	Rockandsediment	2	6.2	6.9	0.0
1453	Herringnov08	65	sawmill4	60.05767975	-148.0131945	Insidebay	3	sawmill	3	11	2008	700	1	-90	3	Sp	2	1	705	1	1627	1	0	na	Rockandsediment	2	6.2	6.9	0.0
1423	Herringnov08	65	sawmill5	60.05618596	-148.0190401	Insidebay	3	sawmill	3	11	2008	601	1	-63	3	Sp	2	3	717	1	1877	1	0	na	Rockandsediment	2	6.2	6.9	3.3
1780	Herringnov08	65	sawmill6	60.0607193	-148.0266598	Insidebay	3	sawmill	3	11	2008	382	1	-65	3	P	3	2	362	1	2450	1	14	5	Rockandsediment	2	6.2	6.9	0.0
1750	Herringnov08	65	sawmill7	60.05420028	-148.0270343	Insidebay	3	sawmill	3	11	2008	241	1	-42	4	Sp	2	2	383	1	2124	1	0	na	Rockandsediment	2	6.2	6.9	23.3
2157	Herringnov08	65	sawmill8	60.0586995	-148.0392878	Insidebay	3	sawmill	3	11	2008	136	1	-44	4	Sp	2	1	538	1	2949	1	9	6b	Rockandsediment	2	6.2	6.9	3.3
1654	Herringnov08	65	sawmill9	60.05520106	-148.0503654	Insidebay	3	sawmill	3	11	2008	201	1	-11	4	Sp	2	1	196	1	2994	1	14	5	Rockandsediment	2	6.2	6.9	3.3
2009	Herringnov08	66	simpson1	60.63095645	-145.9123152	Insidebay	3	simpson	3	11	2008	846	1	-49	4	Sp	2	0	876	1	44999	3	13	5	Rockandsediment	2	6.7	6.9	3.3
2043	Herringnov08	66	simpson10	60.67353753	-145.8665014	Insidebay	3	simpson	3	11	2008	346	1	-27	4	P	3	1	325	1	49402	3	14	5	Rockandsediment	2	6.7	6.9	10.0
1826	Herringnov08	66	simpson11	60.67673429	-145.8739052	Insidebay	3	simpson	3	11	2008	415	1	-24	4	P	3	2	377	1	49225	3	3	8a	Rock	1	6.7	6.9	0.0
1801	Herringnov08	66	simpson2	60.63639228	-145.9206327	Insidebay	3	simpson	3	11	2008	321	1	-40	4	Sp	2	1	341	1	44854	3	14	5	Rockandsediment	2	6.7	6.9	0.0
1891	Herringnov08	66	simpson3	60.64016638	-145.9049399	Insidebay	3	simpson	3	11	2008	495	1	-41	4	Sp	2	1	985	1	45810	3	13	5	Rockandsediment	2	6.7	6.9	33.3
1698	Herringnov08	66	simpson4	60.64420559	-145.8992965	Insidebay	3	simpson	3	11	2008	754	1	-36	4	P	3	1	754	1	46287	3	4	8d	Rock	1	6.7	6.9	33.3
1412	Herringnov08	66	simpson5	60.64966436	-145.9139802	Insidebay	3	simpson	3	11	2008	286	1	-47	4	P	3	1	300	1	45852	3	14	5	Rockandsediment	2	6.7	6.9	0.0
1615	Herringnov08	66	simpson6	60.65328385	-145.90777	Insidebay	3	simpson	3	11	2008	342	1	-66	3	P	3	1	373	1	46341	3	3	8a	Rock	1	6.7	6.9	10.0
1552	Herringnov08	66	simpson7	60.65935783	-145.8973705	Insidebay	3	simpson	3	11	2008	129	1	-52	3	P	3	1	148	1	47162	3	8	8d	Rockandsediment	2	6.7	6.9	10.0
1677	Herringnov08	66	simpson8	60.66254416	-145.8823168	Insidebay	3	simpson	3	11	2008	342	1	-55	3	P	3	1	337	1	48055	3	3	8a	Rock	1	6.7	6.9	3.3
1947	Herringnov08	66	simpson9	60.66961464	-145.8794793	Insidebay	3	simpson	3	11	2008	195	1	-48	4	P	3	0	139	1	48570	3	14	5	Rockandsediment	2	6.7	6.9	3.3
2147	Herringnov08	67	stmatthews1	60.72852335	-146.3341641	Insidebay	3	st.matthews	3	11	2008	827	1	-32	4	Sp	2	1	750	1	35033	3	25	5	Sediment	3	6.3	6.9	6.7
1830	Herringnov08	67	stmatthews2	60.7311757	-146.3182942	Insidebay	3	st.matthews	3	11	2008	451	1	-12	4	P	3	1	454	1	35725	3	25	5	Sediment	3	6.4	6.9	3.3
2010	Herringnov08	67	stmatthews3	60.73913897	-146.3216535	Insidebay	3	st.matthews	3	11	2008	291	1	-40	4	Sp	2	1	255	1	36398	3	25	5	Sediment	3	6.4	6.9	3.3
2024	Herringnov08	67	stmatthews4	60.7481858	-146.3224976	Insidebay	3	st.matthews	3	11	2008	289	1	-27	4	Sp	2	0	259	1	37253	3	8	8b	Rockandsediment	2	6.4	6.9	13.3
2071	Herringnov08	67	stmatthews5	60.75713303	-146.3120843	Insidebay	3	st.matthews	3	11	2008	431	1	-26	4	P	3	1	430	1	38400	3	3	8a	Rock	1	6.4	6.9	0.0
1121	Herringnov08	67	stmatthews6	60.76425963	-146.3124046	Insidebay	3	st.matthews	3	11	2008	315	1	-22	4	Sp	2	0	385	1	39087	3	13	5	Rockandsediment	2	6.4	6.9	0.0
1570	Herringnov08	68	whaleeast1	60.17213641	-148.191816	Insidebay	3	whalebay	3	11	2008	466	1	-89	3	P	3	1	466	1	5249	2	14	5	Rockandsediment	2	5.6	6.9	0.0
1806	Herringnov08	68	whaleeast2	60.16748631	-148.2010972	Insidebay	3	whalebay	3	11	2008	222	1	-54	3	P	3	1	215	1	4646	2	25	5	Sediment	3	5.6	6.9	0.0
2017	Herringnov08	68	whaleeast3	60.16262555	-148.1952111	Insidebay	3	whalebay	3	11	2008	400	1	-41	4	P	3	2	394	1	4175	2	14	5	Rockandsediment	2	5.6	6.9	0.0
1807	Herringnov08	68	whaleeast4	60.16003429	-148.2091318	Insidebay	3	whalebay	3	11	2008	229	1	-27	4	P	3	2	222	1	3776	2	25	5	Sediment	3	5.6	6.9	0.0
1993	Herringnov08	68	whaleeast5	60.15492323	-148.2015869	Insidebay	3	whalebay	3	11	2008	490	1	-41	4	P	3	1	475	1	3261	2	24	5	Sediment	3	5.6	6.9	0.0
1719	Herringnov08	68	whaleeast6	60.15009566	-148.209402	Insidebay	3	whalebay	3	11	2008	159	1	-29	4	P	3	1	181	1	2670	1	14	5	Rockandsediment	2	5.6	6.9	0.0
1227	Herringnov08	68	whalewest1	60.22157767	-148.2594644	Insidebay	3	whalebay	3	11	2008	329	1	-46	4	P	3	1	347	1	10933	3	3	8d	Rock	1	5.3	6.9	0.0
1905	Herringnov08	68	whalewest2	60.21806964	-148.26722	Insidebay	3	whalebay	3	11	2008	198	1	-80	3	P	3	1	208	1	10667	3	3	8a	Rock	1	5.3	6.9	13.3
1835	Herringnov08	68	whalewest3	60.21386672	-148.2771406	Insidebay	3	whalebay	3	11	2008	374	1	-35	4	P	3	3	372	1	10395	3	24	9a	Sediment	3	5.3	6.9	0.0
1847	Herringnov08	69	zaikof1	60.31898787	-146.9818996	Insidebay	3	zaikof	3	11	2008	1714	2	-40	4	Se	1	2	2394	2	2035	1	7	6b	Rockandsediment	2	6.5	6.9	0.0
1848	Herringnov08	69	zaikof10	60.28281071	-147.0614939	Insidebay	3	zaikof	3	11	2008	692	1	-39	4	Sp	2	1	986	1	6683	2	25	5	Sediment	3	6.5	6.9	3.3
1704	Herringnov08	69	zaikof11	60.28503603	-147.0782038	Insidebay	3	zaikof	3	11	2008	516	1	-39	4	Sp	2	1	499	1	7440	2	24	9a	Sediment	3	6.5	6.9	6.7
1953	Herringnov08	69	zaikof12	60.28131864	-147.0765533	Insidebay	3	zaikof	3	11	2008	886	1	-47	4	Sp	2	1	880	1	7511	2	25	5	Sediment	3	6.5	6.9	0.0
1680	Herringnov08	69	zaikof13	60.27562282	-147.0697283	Insidebay	3	zaikof	3	11	2008	511	1	-32	4	Sp	2	1	632	1	7455	2	25	5	Sediment	3	6.5	6.9	0.0
2160	Herringnov08	69	zaikof14	60.27629265	-147.0859949	Insidebay	3	zaikof	3	11	2008	774	1	-48	4	Sp	2	2	790	1	8219	2	25	5	Sediment	3	6.5	6.9	6.7
2140	Herringnov08	69	zaikof15	60.27536376	-147.0946082	Insidebay	3	zaikof	3	11	2008	328	1	-10	4	Sp	2	2	407	1	8694	2	25	5	Sediment	3	6.5	6.9	0.0
2170	Herringnov08	69	zaikof16	60.26921834	-147.0850673	Insidebay	3	zaikof	3	11	2008	357	1	-14	4	Sp	2	1	516	1	8547	2	14	5	Rockandsediment	2	7.1	6.9	0.0
1397	Herringnov08	69	zaikof17	60.26764858	-147.0995331	Insidebay	3	zaikof	3	11	2008	355	1	-8	4	Sp	2	0	410	1	9328	2	12	5	Rockandsediment	2	7.1	6.9	0.0
1341	Herringnov08	69	zaikof2	60.32192957	-146.9990335	Insidebay	3	zaikof	3	11	2008	745	1	-67	3	Se	1	1	2229	2	3008	2	8	6b	Rockandsediment	2	6.5	6.9	6.7
1574	Herringnov08	69	zaikof3	60.31892288	-147.0094723	Insidebay	3	zaikof	3	11	2008	499	1	-71	3	Se	1	1	1565	2	3387	2	8	6b	Rockandsediment	2	6.5	6.9	10.0
1931	Herringnov08	69	zaikof4	60.30948037	-147.0123545	Insidebay	3	zaikof	3	11	2008	1072	2	-54	3	Se	1	2	1334	2	3336	2	13	5	Rockandsediment	2	6.5	6.9	0.0
1597	Herringnov08	69	zaikof5	60.30106116	-147.0154934	Insidebay	3	zaikof	3	11	2008	651	1	-33	4	Se	1	1	832	1	3598	2	7	6b	Rockandsediment	2	6.5	6.9	0.0
1866	Herringnov08	69	zaikof6	60.29836438	-147.0287354	Insidebay	3	zaikof	3	11	2008	967	1	-53	3	Sp	2	1	960	1	4381	2	24	5	Sediment	3	6.5	6.9	10.0
1933	Herringnov08	69	zaikof7	60.29878244	-147.0482335	Insidebay	3	zaikof	3	11	2008	668	1	-38	4	Sp	2	1	1047	2	5421	2	24	5	Sediment	3	6.5	6.9	0.0
2085	Herringnov08	69	zaikof8	60.29637195	-147.0593988	Insidebay	3	zaikof	3	11	2008	462	1	-33	4	Sp	2	1	537	1	6080	2	24	5	Sediment	3	6.5	6.9	0.0
1724	Herringnov08	69	zaikof9	60.28762153	-147.0565826	Insidebay	3	zaikof	3	11	2008	1068	2	-21	4	Sp	2	0	1228	2	6221	2	25	5	Sediment	3	6.5	6.9	0.0
1907	Herringnov08	70	110508a1	60.614076	-145.785805	Passage	4	orcapassage	3	11	2008	518	1	-45	4	Sp	2	1	1919	2	50663	3	8	8d	Rockandsediment	2	6.7	6.9	0.0
1369	Herringnov08	70	110508a2	60.61286093	-145.8063666	Passage	4	orcapassage	3	11	2008	49	1	-34	4	Sp	2	1	1879	2	49559	3	3	8a	Rock	1	6.7	6.9	13.3
1125	Herringnov08	70	110508a3	60.61196746	-145.8239483	Passage	4	orcapassage	3	11	2008	538	1	-68	3	Sp	2	1	2145	2	48623	3	13	5	Rockandsediment	2	6.7	6.9	3.3
1126	Herringnov08	70	110508a4	60.6110575	-145.8418545	Passage	4	orcapassage	3	11	2008	224	1	-88	3	Sp	2	2	1673	2	47671	3	3	8a	Rock	1	6.7	6.9	3.3
1198	Herringnov08	70	110508a5	60.61010367	-145.860624	Passage	4	orcapassage	3	11	2008	211	1	-88	3	Sp	2	3	1009	2	46674	3	3	8a	Rock	1	6.7	6.9	10.0
855	Herringnov08	70	110508a6	60.609199	-145.878426	Passage	4	orcapassage	3	11	2008	257	1	-82	3	Sp	2	5	671	1	45730	3	13	5	Rockandsediment	2	6.7	6.9	0.0
1159	Herringnov08	70	110508a7	60.6086894	-145.8960502	Mouthofbay	2	simpson	3	11	2008	407	1	-122	2	Sp	2	6	731	1	44814	3	3	8a	Rock	1	6.7	6.9	3.3
2065	Herringnov08	70	110508a8	60.61310022	-145.9081403	Mouthofbay	2	simpson	3	11	2008	513	1	-85	3	Sp	2	5	876	1	44391	3	3	8b	Rock	1	6.7	6.9	0.0
1370	Herringnov08	71	110608a1	60.61154007	-146.0178125	Mouthofbay	2	sheep	3	11	2008	751	1	-22	4	Sp	2	2	714	1	38859	3	9	8d	Rockandsediment	2	6.7	6.9	0.0
1432	Herringnov08	71	110608a10	60.61367225	-146.185824	Mouthofbay	2	sheep	3	11	2008	1393	2	-68	3	Sp	2	1	1366	2	31026	3	24	9a	Sediment	3	7.2	6.9	0.0
1791	Herringnov08	71	110608a11	60.61458353	-146.2041087	Mouthofbay	2	sheep	3	11	2008	1562	2	-64	3	Sp	2	2	1512	2	30265	3	25	5	Sediment	3	7.2	6.9	0.0
1921	Herringnov08	71	110608a12	60.61570933	-146.2207287	Mouthofbay	2	sheep	3	11	2008	1344	2	-41	4	Sp	2	2	1252	2	29607	3	25	5	Sediment	3	7.2	6.9	0.0
1908	Herringnov08	71	110608a13	60.61733238	-146.2376945	Mouthofbay	2	sheep	3	11	2008	987	1	-33	4	Sp	2	1	874	1	28981	3	25	5	Sediment	3	7.2	6.9	3.3
2150	Herringnov08	71	110608a14	60.61919142	-146.2556865	Mouthofbay	2	portgravina	3	11	2008	497	1	-34	4	Sp	2	2	425	1	28348	3	25	5	Sediment	3	7.0	6.9	0.0
1792	Herringnov08	71	110608a15	60.62244625	-146.2727624	Mouthofbay	2	portgravina	3	11	2008	1003	2	-11	4	Sp	2	2	1013	2	27878	3	24	5	Sediment	3	7.0	6.9	0.0
1558	Herringnov08	71	110608a16	60.626503	-146.2905565	Mouthofbay	2	portgravina	3	11	2008	1522	2	-41	4	Se	1	1	1472	2	27470	3	7	8b	Rockandsediment	2	7.0	6.9	0.0
1170	Herringnov08	71	110608a17	60.6302205	-146.3064676	Mouthofbay	2	portgravina	3	11	2008	1404	2	-54	3	Se	1	2	1386	2	27143	3	7	8b	Rockandsediment	2	7.0	6.9	0.0
915	Herringnov08	71	110608a18	60.63395723	-146.3222609	Mouthofbay	2	portgravina	3	11	2008	1852	2	-84	3	Se	1	3	1867	2	26854	3	7	8b	Rockandsediment	2	7.0	6.9	3.3
1579	Herringnov08	71	110608a19	60.63863108	-146.3390591	Mouthofbay	2	portgravina	3	11	2008	2635	3	-114	2	Se	1	2	2670	2	26640	3	7	8b	Rockandsediment	2	6.9	6.9	0.0
